,id,host_id,comuna,latitude,longitude,bathrooms,bedrooms,beds,price,cleaning_fee,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,total_price,tipo,ingresos_25p,ingresos_50p,ingresos_75p,ingresos_100p
1721,11736446,62427013,Providencia,-33.4208,-70.60376,1,1,1.0,35523.0,0.0,0,0,0,0,21,91.0,35523.0,1D+1B,355230.0,532845.0,710460.0,1065690.0
1723,11758630,10177065,Las Condes,-33.41612,-70.60177,1,1,3.0,43566.0,10054.0,9,39,69,344,27,87.0,53620.0,1D+1B,445714.0,663544.0,881374.0,1317034.0
1726,11793719,17784327,Providencia,-33.42059,-70.60486999999999,1,1,1.0,23459.0,20107.0,0,0,0,257,32,97.0,43566.0,1D+1B,254697.0,371992.0,489287.0,723877.0
1728,11800595,32543397,Santiago,-33.44022,-70.64438,1,1,2.0,24129.0,18000.0,0,0,0,134,55,95.0,42129.0,1D+1B,259290.0,379935.0,500580.0,741870.0
1730,11810960,31297277,Santiago,-33.44472,-70.643,1,1,1.0,32172.0,12000.0,16,30,37,302,41,98.0,44172.0,1D+1B,333720.0,494580.0,655440.0,977160.0
1732,11822252,29344199,Las Condes,-33.41222,-70.57409,1,1,1.0,41555.0,26810.0,15,28,58,332,7,94.0,68365.0,1D+1B,442360.0,650135.0,857910.0,1273460.0
1735,11849834,51160027,Santiago,-33.44466,-70.6439,1,1,1.0,30161.0,6702.0,27,57,87,362,2,90.0,36863.0,1D+1B,308312.0,459117.0,609922.0,911532.0
1736,11866867,62432859,Santiago,-33.44511,-70.63988,1,1,1.0,33512.0,0.0,25,55,85,88,81,90.0,33512.0,1D+1B,335120.0,502680.0,670240.0,1005360.0
1737,11867974,62432859,Santiago,-33.44495999999999,-70.64071,1,1,1.0,33512.0,0.0,20,50,80,83,50,94.0,33512.0,1D+1B,335120.0,502680.0,670240.0,1005360.0
1738,11873285,38302694,Estación Central,-33.45612,-70.68896,1,1,1.0,36193.0,0.0,29,59,89,364,11,93.0,36193.0,1D+1B,361930.0,542895.0,723860.0,1085790.0
